atr_k,risk_pct,max_positions,entry_confirm,min_rebalance_pct,total_return,cagr,sharpe,max_drawdown,total_costs,summary_path
2.5,0.4,12,2,0.002,0.44370416444989647,0.041739069158512,0.48188842629559037,0.20090194895609623,7778.151869963738,data/backtests/PORT_trend_breakout_20250809-003311_summary.csv
2.5,0.45,8,1,0.0,1.5066986301427243,0.107752293958981,0.7952860590905487,0.25505504974143595,17762.314567955316,data/backtests/PORT_trend_breakout_20250809-003335_summary.csv
2.5,0.45,8,1,0.002,1.509574364798656,0.10789373780630851,0.7955017092005603,0.25465369326745596,17751.179322559536,data/backtests/PORT_trend_breakout_20250809-003359_summary.csv
2.5,0.45,8,2,0.0,0.4765677279939293,0.044353390770293544,0.469911809081309,0.2361730991570504,8757.886146367478,data/backtests/PORT_trend_breakout_20250809-003425_summary.csv
2.5,0.45,8,2,0.002,0.4912491822844962,0.045504637054935015,0.48028062291391305,0.23001451748140542,8793.167663095079,data/backtests/PORT_trend_breakout_20250809-003449_summary.csv
2.5,0.45,10,1,0.0,1.540262742932708,0.10939425141615366,0.8046585396875997,0.24618359256533592,17862.64229525496,data/backtests/PORT_trend_breakout_20250809-003513_summary.csv
2.5,0.45,10,1,0.002,1.5141253565943225,0.1081172856064554,0.7964998017437009,0.25181447092246123,17678.53955038121,data/backtests/PORT_trend_breakout_20250809-003538_summary.csv
2.5,0.45,10,2,0.0,0.48301553505237815,0.0448602425634681,0.46853217718325046,0.23157794327040856,8868.267311681671,data/backtests/PORT_trend_breakout_20250809-003602_summary.csv
2.5,0.45,10,2,0.002,0.48602111342752363,0.04509583741302725,0.4710143530827482,0.23077598327651075,8856.113214826224,data/backtests/PORT_trend_breakout_20250809-003627_summary.csv
2.5,0.45,12,1,0.0,1.5412144004621209,0.10944052484347688,0.8026554803401966,0.2503217216154173,17905.922649202665,data/backtests/PORT_trend_breakout_20250809-003651_summary.csv
2.5,0.45,12,1,0.002,1.5495556526051475,0.1098454524705561,0.8050198755704058,0.2504009236345313,17890.357741002277,data/backtests/PORT_trend_breakout_20250809-003716_summary.csv
2.5,0.45,12,2,0.0,0.4972804375929112,0.04597466132944472,0.4765459645830052,0.23402064777737314,8951.141948052025,data/backtests/PORT_trend_breakout_20250809-003741_summary.csv
2.5,0.45,12,2,0.002,0.49004237924183536,0.045410386408194725,0.4712596793137779,0.2365805755152993,8933.49087328989,data/backtests/PORT_trend_breakout_20250809-003807_summary.csv
2.5,0.5,8,1,0.0,1.7543735665344151,0.119436466689538,0.7975701634127945,0.28260054935494333,21101.268448967665,data/backtests/PORT_trend_breakout_20250809-003830_summary.csv
2.5,0.5,8,1,0.002,1.744625460183054,0.11899459439148274,0.7950277384800447,0.28241074076564926,20948.087564215457,data/backtests/PORT_trend_breakout_20250809-003854_summary.csv
2.5,0.5,8,2,0.0,0.5512001622440783,0.050103542959502034,0.48302837802618254,0.24944613248805378,10049.345678419306,data/backtests/PORT_trend_breakout_20250809-003918_summary.csv
2.5,0.5,8,2,0.002,0.5630460419790397,0.050993519474259674,0.4896910198510008,0.24530760191214193,10096.771196733416,data/backtests/PORT_trend_breakout_20250809-003942_summary.csv
2.5,0.5,10,1,0.0,1.7510726363471005,0.11928699453145364,0.7949824933834425,0.27108972749529886,21007.5406682924,data/backtests/PORT_trend_breakout_20250809-004006_summary.csv
2.5,0.5,10,1,0.002,1.7785252526675626,0.12052528155297781,0.801859679393107,0.27358785360907784,21058.419533608594,data/backtests/PORT_trend_breakout_20250809-004030_summary.csv
2.5,0.5,10,2,0.0,0.5829197927487941,0.05247325188251395,0.4940297868552567,0.23840324751612474,10328.242057578707,data/backtests/PORT_trend_breakout_20250809-004055_summary.csv
2.5,0.5,10,2,0.002,0.5563716023632068,0.05049281151517149,0.4786223317131646,0.25164086519727635,10093.71589330874,data/backtests/PORT_trend_breakout_20250809-004118_summary.csv
2.5,0.5,12,1,0.0,1.7847962737369603,0.12080661828629058,0.8013523006498042,0.28090803738052084,21237.53101487831,data/backtests/PORT_trend_breakout_20250809-004143_summary.csv
2.5,0.5,12,1,0.002,1.7888265050490593,0.12098712947061507,0.8026963344830959,0.2777583693419033,21156.863824608303,data/backtests/PORT_trend_breakout_20250809-004208_summary.csv
2.5,0.5,12,2,0.0,0.5606863542565466,0.050816716208641255,0.480068803166623,0.25340041597338364,10242.749164759183,data/backtests/PORT_trend_breakout_20250809-004233_summary.csv
2.5,0.5,12,2,0.002,0.5373548545002893,0.04905566306113984,0.4655761716410285,0.2614906772003456,10093.642503386669,data/backtests/PORT_trend_breakout_20250809-004257_summary.csv
2.6,0.35,8,1,0.0,1.0480579702462243,0.08310364109023438,0.789679274066299,0.19930668789586906,11232.587878551756,data/backtests/PORT_trend_breakout_20250809-004321_summary.csv
2.6,0.35,8,1,0.002,1.0365384273466667,0.08242355035001592,0.78352672405181,0.20339017781303015,11159.877746374232,data/backtests/PORT_trend_breakout_20250809-004344_summary.csv
2.6,0.35,8,2,0.0,0.34648687991755955,0.03368332458912793,0.455334788638825,0.19411360312796527,6063.905327877835,data/backtests/PORT_trend_breakout_20250809-004409_summary.csv
2.6,0.35,8,2,0.002,0.3581910658495413,0.03468003995483837,0.46529324425007224,0.18821352319531073,6071.94562865707,data/backtests/PORT_trend_breakout_20250809-004433_summary.csv
2.6,0.35,10,1,0.0,1.0575695699522831,0.0836626295441587,0.7930212168085184,0.19858862144025502,11309.059479449408,data/backtests/PORT_trend_breakout_20250809-004457_summary.csv
2.6,0.35,10,1,0.002,1.0408695822139795,0.08267965312952663,0.7845382774732362,0.20155790189257594,11171.326928527202,data/backtests/PORT_trend_breakout_20250809-004522_summary.csv
2.6,0.35,10,2,0.0,0.3649306247987494,0.03525051554311376,0.46732885883698166,0.18267338658837073,6194.019939919955,data/backtests/PORT_trend_breakout_20250809-004546_summary.csv
2.6,0.35,10,2,0.002,0.36209329397602175,0.03501065307030693,0.46311357578203044,0.1830860951433836,6151.567977428623,data/backtests/PORT_trend_breakout_20250809-004610_summary.csv
2.6,0.35,12,1,0.0,1.069188480762636,0.08434235542688029,0.7969068043257355,0.2044288809117043,11389.565486798196,data/backtests/PORT_trend_breakout_20250809-004633_summary.csv
2.6,0.35,12,1,0.002,1.0651188341085205,0.0841046610608136,0.7945669864389449,0.20582728071320208,11283.395913971837,data/backtests/PORT_trend_breakout_20250809-004658_summary.csv
2.6,0.35,12,2,0.0,0.35703749086273695,0.03458214259685688,0.4557116777996144,0.19308230100903545,6190.07625647778,data/backtests/PORT_trend_breakout_20250809-004723_summary.csv
2.6,0.35,12,2,0.002,0.3560540490983446,0.034498625065239485,0.4562353959180417,0.1931948612157452,6143.754024586321,data/backtests/PORT_trend_breakout_20250809-004747_summary.csv
2.6,0.4,8,1,0.0,1.2363921041067076,0.09376613695212055,0.7838532917151185,0.2300375222962708,13640.743002275563,data/backtests/PORT_trend_breakout_20250809-004811_summary.csv
2.6,0.4,8,1,0.002,1.2484819678840293,0.09442299728659709,0.7889517013607634,0.22722097867535523,13621.89045036479,data/backtests/PORT_trend_breakout_20250809-004835_summary.csv
2.6,0.4,8,2,0.0,0.41707873110618787,0.03958192474431099,0.47081874834426973,0.20799787178650497,7159.974767367057,data/backtests/PORT_trend_breakout_20250809-004859_summary.csv
2.6,0.4,8,2,0.002,0.40347864680461787,0.038466137068533524,0.4596305033595843,0.21755573974140327,7027.517619078625,data/backtests/PORT_trend_breakout_20250809-004924_summary.csv
2.6,0.4,10,1,0.0,1.2696802351301328,0.09556719176632988,0.7957238380412618,0.22309651007214815,13726.772586405172,data/backtests/PORT_trend_breakout_20250809-004947_summary.csv
2.6,0.4,10,1,0.002,1.2730471450115344,0.09574804894111,0.796911674415604,0.22293411762833468,13685.257798265193,data/backtests/PORT_trend_breakout_20250809-005012_summary.csv
2.6,0.4,10,2,0.0,0.3984683834523701,0.038052658557491625,0.44776889299807304,0.22059263972608129,7196.385857018582,data/backtests/PORT_trend_breakout_20250809-005036_summary.csv
2.6,0.4,10,2,0.002,0.40865013685103513,0.038891547601567655,0.4574162237851309,0.2111515404020854,7168.554116588417,data/backtests/PORT_trend_breakout_20250809-005100_summary.csv
2.6,0.4,12,1,0.0,1.2697806361751338,0.09557258836381388,0.7940109027719768,0.2308983700093684,13812.380181288278,data/backtests/PORT_trend_breakout_20250809-005124_summary.csv
2.6,0.4,12,1,0.002,1.2730918230561126,0.09575044726930826,0.7952679124336018,0.2308635798102599,13744.704947913404,data/backtests/PORT_trend_breakout_20250809-005149_summary.csv
2.6,0.4,12,2,0.0,0.40257414532201596,0.038391589034676876,0.45066264621055085,0.22051064200400006,7211.669602894964,data/backtests/PORT_trend_breakout_20250809-005213_summary.csv
2.6,0.4,12,2,0.002,0.4160337792955884,0.039496532323505695,0.4618050719105446,0.21444331887145127,7221.6223085161055,data/backtests/PORT_trend_breakout_20250809-005237_summary.csv
2.6,0.45,8,1,0.0,1.4620084670771423,0.10553545585995416,0.7873632062065833,0.25569147220663624,16392.489610415458,data/backtests/PORT_trend_breakout_20250809-005301_summary.csv
2.6,0.45,8,1,0.002,1.45761557026128,0.10531562195322186,0.7866938853945672,0.2528327796884644,16239.818064945353,data/backtests/PORT_trend_breakout_20250809-005326_summary.csv
2.6,0.45,8,2,0.0,0.4457533915725098,0.041903624916107995,0.4495828087840655,0.24460687162001413,8116.781034604348,data/backtests/PORT_trend_breakout_20250809-005351_summary.csv
2.6,0.45,8,2,0.002,0.47536454965794306,0.04425859315993086,0.47294435466661416,0.23030646274116284,8155.136200734063,data/backtests/PORT_trend_breakout_20250809-005416_summary.csv
2.6,0.45,10,1,0.0,1.464949605689907,0.10568244464679877,0.7871090964833927,0.25573880401803023,16422.17620590042,data/backtests/PORT_trend_breakout_20250809-005440_summary.csv
2.6,0.45,10,1,0.002,1.4803071344315368,0.10644744296844966,0.7923863352051064,0.24981658142824759,16340.531070988303,data/backtests/PORT_trend_breakout_20250809-005506_summary.csv
2.6,0.45,10,2,0.0,0.4696066790924005,0.04380398117137396,0.46264463511669335,0.23100900197252497,8303.012212293197,data/backtests/PORT_trend_breakout_20250809-005530_summary.csv
2.6,0.45,10,2,0.002,0.4569303297768057,0.04279751690128997,0.4522446089809507,0.24083283767553076,8205.383629189377,data/backtests/PORT_trend_breakout_20250809-005554_summary.csv
2.6,0.45,12,1,0.0,1.4959556224447916,0.10722261727519378,0.7957610535213892,0.2541869665920404,16535.797808693744,data/backtests/PORT_trend_breakout_20250809-005619_summary.csv
2.6,0.45,12,1,0.002,1.4915051670534751,0.10700259692553948,0.794213898717602,0.25883692724307067,16458.936043383634,data/backtests/PORT_trend_breakout_20250809-005644_summary.csv
2.6,0.45,12,2,0.0,0.47315804233014536,0.04408456527375648,0.4629601775067716,0.24210603773985423,8333.020321744616,data/backtests/PORT_trend_breakout_20250809-005709_summary.csv
2.6,0.45,12,2,0.002,0.46152335000856226,0.043163084752557035,0.45512494413158994,0.24484632711986712,8235.269952194696,data/backtests/PORT_trend_breakout_20250809-005733_summary.csv
2.6,0.5,8,1,0.0,1.673963985802306,0.11574922232357254,0.7825457282824764,0.28368710746276904,19292.51631703779,data/backtests/PORT_trend_breakout_20250809-005758_summary.csv
2.6,0.5,8,1,0.002,1.6749612763581498,0.11579555386762785,0.782926454305282,0.2841423205047137,19217.63542603855,data/backtests/PORT_trend_breakout_20250809-005821_summary.csv
2.6,0.5,8,2,0.0,0.49733747492595426,0.04597909829298552,0.45105651376881045,0.27551780858693475,9226.763337532659,data/backtests/PORT_trend_breakout_20250809-005841_summary.csv
2.6,0.5,8,2,0.002,0.494192168652684,0.04573419877375651,0.4478926792392828,0.2705422729667147,9160.693518240158,data/backtests/PORT_trend_breakout_20250809-005900_summary.csv
2.6,0.5,10,1,0.0,1.6938148227623295,0.11666856543733162,0.7866865790523561,0.2788413006587191,19370.603685061084,data/backtests/PORT_trend_breakout_20250809-005920_summary.csv
2.6,0.5,10,1,0.002,1.6909218532111363,0.11653496012542242,0.7858523194225215,0.27868436151706877,19254.856795965785,data/backtests/PORT_trend_breakout_20250809-005939_summary.csv
2.6,0.5,10,2,0.0,0.5145013251359665,0.0473075088453796,0.45638494506436644,0.2626812164775621,9410.967594376687,data/backtests/PORT_trend_breakout_20250809-005958_summary.csv
2.6,0.5,10,2,0.002,0.535176320043939,0.048890018022163195,0.46928712223675373,0.2579444652409203,9432.759112552052,data/backtests/PORT_trend_breakout_20250809-010017_summary.csv
2.6,0.5,12,1,0.0,1.7324820412838773,0.11844218993318467,0.79495212869404,0.28301644374229745,19544.770441159097,data/backtests/PORT_trend_breakout_20250809-010036_summary.csv
2.6,0.5,12,1,0.002,1.7600669093821923,0.11969389802096164,0.8021496192572241,0.28237761041659654,19616.471262546554,data/backtests/PORT_trend_breakout_20250809-010056_summary.csv
2.6,0.5,12,2,0.0,0.5225343393937443,0.047924640441564526,0.45889223478531077,0.26900864468145713,9481.370578026253,data/backtests/PORT_trend_breakout_20250809-010116_summary.csv
2.6,0.5,12,2,0.002,0.5593142712283166,0.050713801505208655,0.4797165921718344,0.2480508232950594,9579.838428529194,data/backtests/PORT_trend_breakout_20250809-010135_summary.csv
2.7,0.35,8,1,0.0,0.9962891154840507,0.0800201625654211,0.7694742402175184,0.205996217077518,10398.652425193246,data/backtests/PORT_trend_breakout_20250809-010155_summary.csv
2.7,0.35,8,1,0.002,1.0053473292533748,0.08056478183171945,0.7750431033539514,0.20613892015429758,10307.431467896951,data/backtests/PORT_trend_breakout_20250809-010214_summary.csv
2.7,0.35,8,2,0.0,0.3421764859142937,0.033314315659995763,0.45315171397571163,0.19221221321034906,5803.163472925696,data/backtests/PORT_trend_breakout_20250809-010235_summary.csv
2.7,0.35,8,2,0.002,0.34599021376322203,0.03364085900276059,0.4560315732738672,0.19269826010274327,5753.311997327002,data/backtests/PORT_trend_breakout_20250809-010253_summary.csv
2.7,0.35,10,1,0.0,1.0230063463916976,0.08162026309534731,0.7822052251680449,0.198293122848063,10469.319001963218,data/backtests/PORT_trend_breakout_20250809-010313_summary.csv
2.7,0.35,10,1,0.002,1.0253536344368412,0.08175994371424467,0.7834726015630616,0.19793450550343827,10383.143603665454,data/backtests/PORT_trend_breakout_20250809-010333_summary.csv
2.7,0.35,10,2,0.0,0.3647526755290633,0.03523548508446939,0.4681405014426798,0.17758122249143712,5930.479892670346,data/backtests/PORT_trend_breakout_20250809-010352_summary.csv
2.7,0.35,10,2,0.002,0.34487803300930064,0.03354571561120112,0.450801731914831,0.18945465102143125,5805.081874799077,data/backtests/PORT_trend_breakout_20250809-010412_summary.csv
2.7,0.35,12,1,0.0,1.0345863337080563,0.08230796406810637,0.7860747414854808,0.20538093576319452,10551.067178692461,data/backtests/PORT_trend_breakout_20250809-010433_summary.csv
2.7,0.35,12,1,0.002,1.037144201342846,0.08245939908585842,0.7875312612834152,0.20144894343467806,10463.402023745442,data/backtests/PORT_trend_breakout_20250809-010453_summary.csv
2.7,0.35,12,2,0.0,0.3739682265031836,0.03601159466416126,0.4760196291552616,0.17644332334982246,5967.978418378089,data/backtests/PORT_trend_breakout_20250809-010512_summary.csv
2.7,0.35,12,2,0.002,0.37686913735957006,0.03625494459608403,0.4782553872164559,0.17796500975180785,5949.210552292755,data/backtests/PORT_trend_breakout_20250809-010531_summary.csv
2.7,0.4,8,1,0.0,1.198564761232375,0.09169033944594052,0.7747824575924604,0.22798677029325817,12618.435204540121,data/backtests/PORT_trend_breakout_20250809-010550_summary.csv
2.7,0.4,8,1,0.002,1.1947395021727925,0.09147866276262828,0.7739889363066914,0.23291107666503597,12518.244330402591,data/backtests/PORT_trend_breakout_20250809-010610_summary.csv
2.7,0.4,8,2,0.0,0.4133925416389794,0.03928044310416845,0.47018947246807624,0.20451617123945603,6852.338004834472,data/backtests/PORT_trend_breakout_20250809-010630_summary.csv
2.7,0.4,8,2,0.002,0.40286835876150096,0.0384158424750396,0.46162808628330637,0.20992841041422147,6762.054393460379,data/backtests/PORT_trend_breakout_20250809-010649_summary.csv
2.7,0.4,10,1,0.0,1.204213168213998,0.09200230520841579,0.775832859259015,0.23090825425088998,12696.955609465233,data/backtests/PORT_trend_breakout_20250809-010708_summary.csv
2.7,0.4,10,1,0.002,1.215135755516826,0.09260355811339216,0.7806043590579701,0.22595772513552492,12619.753115899148,data/backtests/PORT_trend_breakout_20250809-010727_summary.csv
2.7,0.4,10,2,0.0,0.39933854608115915,0.038124564222792534,0.45270195117682965,0.21854393024457802,6886.904261854091,data/backtests/PORT_trend_breakout_20250809-010747_summary.csv
2.7,0.4,10,2,0.002,0.41578430770187835,0.03947613747337764,0.4658863347485116,0.20626393097153053,6891.972264491599,data/backtests/PORT_trend_breakout_20250809-010805_summary.csv
2.7,0.4,12,1,0.0,1.2147465980609269,0.09258218156862985,0.7783536142426503,0.2343641671450237,12745.93752853529,data/backtests/PORT_trend_breakout_20250809-010824_summary.csv
2.7,0.4,12,1,0.002,1.2392322494557195,0.09392072935297824,0.7885206680828182,0.23019785613364818,12709.624068852672,data/backtests/PORT_trend_breakout_20250809-010844_summary.csv
2.7,0.4,12,2,0.0,0.4036551671072577,0.0384806807016822,0.4530582961176359,0.21699380042517297,6889.543881406602,data/backtests/PORT_trend_breakout_20250809-010904_summary.csv
2.7,0.4,12,2,0.002,0.4032110961062685,0.038444090277057974,0.4529708726368327,0.21588224079373886,6845.462213049162,data/backtests/PORT_trend_breakout_20250809-010923_summary.csv
2.7,0.45,8,1,0.0,1.3980296085392543,0.10229874401485461,0.772577696226865,0.259439770426168,15088.234129679839,data/backtests/PORT_trend_breakout_20250809-010942_summary.csv
2.7,0.45,8,1,0.002,1.3997416227924702,0.10238634932082524,0.7733302229235138,0.257565413977332,15012.8382942924,data/backtests/PORT_trend_breakout_20250809-011001_summary.csv
2.7,0.45,8,2,0.0,0.4678350105503679,0.043663780841481925,0.46990515233066005,0.23114977667016467,7878.705927829454,data/backtests/PORT_trend_breakout_20250809-011021_summary.csv
2.7,0.45,8,2,0.002,0.4437182479378816,0.04174020079013441,0.45253567588282545,0.24067571285990091,7739.1740368272485,data/backtests/PORT_trend_breakout_20250809-011039_summary.csv
2.7,0.45,10,1,0.0,1.425142241961891,0.10367963922455603,0.7803872360519275,0.25651473209810594,15194.583300770386,data/backtests/PORT_trend_breakout_20250809-011058_summary.csv
2.7,0.45,10,1,0.002,1.4171190869833863,0.10327244065844288,0.7779764588582844,0.2551582455364003,15082.774274211662,data/backtests/PORT_trend_breakout_20250809-011118_summary.csv
2.7,0.45,10,2,0.0,0.4433171946777641,0.041707971656844034,0.44626782636440604,0.24469955597575252,7869.188145836658,data/backtests/PORT_trend_breakout_20250809-011137_summary.csv
2.7,0.45,10,2,0.002,0.44666182276998034,0.041976506891973964,0.4476719854828072,0.23925268563440208,7821.581912574417,data/backtests/PORT_trend_breakout_20250809-011156_summary.csv
2.7,0.45,12,1,0.0,1.4263544945745679,0.10374106045207965,0.7790513775424358,0.25929773048102794,15222.100729562253,data/backtests/PORT_trend_breakout_20250809-011215_summary.csv
2.7,0.45,12,1,0.002,1.444797283021058,0.10467215395516427,0.7854075651667828,0.2563315739528568,15158.642823804095,data/backtests/PORT_trend_breakout_20250809-011234_summary.csv
2.7,0.45,12,2,0.0,0.45914496290196394,0.04297391172705667,0.45692082423537284,0.24124492804929623,7929.776548464887,data/backtests/PORT_trend_breakout_20250809-011253_summary.csv
2.7,0.45,12,2,0.002,0.49251381018355134,0.04560333108990999,0.47839692255594596,0.22217335348030404,8003.313650096438,data/backtests/PORT_trend_breakout_20250809-011312_summary.csv
2.7,0.5,8,1,0.0,1.6077788170160576,0.11263956285032961,0.7703913769027076,0.2837023021780594,17737.659705367965,data/backtests/PORT_trend_breakout_20250809-011332_summary.csv
2.7,0.5,8,1,0.002,1.6286602900545724,0.11362816312073676,0.7769814364348929,0.2827497710364754,17682.180648230922,data/backtests/PORT_trend_breakout_20250809-011351_summary.csv
2.7,0.5,8,2,0.0,0.5113796554780068,0.04706690333806507,0.4621181282714676,0.26040388517983515,8897.0132166315,data/backtests/PORT_trend_breakout_20250809-011410_summary.csv
2.7,0.5,8,2,0.002,0.4932741851220668,0.045662636469889994,0.45101718674478214,0.2648306010563383,8775.696660430303,data/backtests/PORT_trend_breakout_20250809-011429_summary.csv
2.7,0.5,10,1,0.0,1.6262769402377963,0.11351568072913776,0.7743486344412381,0.28040412712336604,17822.581543823468,data/backtests/PORT_trend_breakout_20250809-011448_summary.csv
2.7,0.5,10,1,0.002,1.6540236020476629,0.11481960560478188,0.7821163091764012,0.2751591804015945,17797.415096484317,data/backtests/PORT_trend_breakout_20250809-011508_summary.csv
2.7,0.5,10,2,0.0,0.5327495045842254,0.048705248783894595,0.4700473414095068,0.2533210478038971,9084.214633560332,data/backtests/PORT_trend_breakout_20250809-011527_summary.csv
2.7,0.5,10,2,0.002,0.48977257785367434,0.04538930579208489,0.44212201864480893,0.2673511359213695,8899.43779316643,data/backtests/PORT_trend_breakout_20250809-011546_summary.csv
2.7,0.5,12,1,0.0,1.6612619164253246,0.11515776974514824,0.7820110771831741,0.284866609129853,17979.156164212665,data/backtests/PORT_trend_breakout_20250809-011605_summary.csv
2.7,0.5,12,1,0.002,1.6361422514743085,0.11398068703787922,0.7754481995566055,0.2868772368869796,17837.060342515066,data/backtests/PORT_trend_breakout_20250809-011625_summary.csv
2.7,0.5,12,2,0.0,0.5427206278025434,0.04946276218526813,0.4736227023333613,0.25088043994312215,9120.035971418218,data/backtests/PORT_trend_breakout_20250809-011644_summary.csv
2.7,0.5,12,2,0.002,0.5433170444847408,0.04950793435245093,0.4752562526511528,0.24900536285251337,9061.10122173653,data/backtests/PORT_trend_breakout_20250809-011703_summary.csv
