atr_k,risk_pct,max_positions,entry_confirm,min_rebalance_pct,total_return,cagr,vol,sharpe,max_drawdown,total_costs,rules_per_trade_risk_pct,rules_atr_k,rules_max_positions,rules_cost_bps,rules_max_gross_exposure_pct,regime_on,regime_symbol,regime_window,is_start,is_end
2.3,0.35,8,1,0.0,1.1733464644227278,0.09028876636213123,0.11365793531338421,0.8176204908626928,0.1821412016603159,14297.902955648244,0.0034999999999999996,2.3,8.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.3,0.35,10,1,0.0,1.1740652076688232,0.09032891201536986,0.11379124713177888,0.8171171523697749,0.17979857068936642,14289.73879366498,0.0034999999999999996,2.3,10.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.3,0.35,12,1,0.0,1.1872561221609397,0.09106360845297812,0.11430467488404059,0.819853880250145,0.18590691773503454,14417.774936272903,0.0034999999999999996,2.3,12.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.3,0.4,8,1,0.0,1.4339141866954765,0.10412347339816086,0.12987443890160497,0.8279065882433161,0.20525072860220694,17492.135480625697,0.004,2.3,8.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.3,0.4,10,1,0.0,1.3900827665776583,0.10189136779665775,0.13024666601311907,0.8103708682490133,0.20683443107771754,17470.79662933605,0.004,2.3,10.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.3,0.4,12,1,0.0,1.4555076969229463,0.10521001356387916,0.13067431985117486,0.8311683597661866,0.20767226412475298,17695.36936523623,0.004,2.3,12.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.3,0.45,8,1,0.0,1.6761941169830248,0.11585280724791414,0.14630590217105563,0.8227615651307904,0.22889294263647778,21250.528266118326,0.0045000000000000005,2.3,8.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.3,0.45,10,1,0.0,1.652013834627056,0.1147255666539364,0.1465830183958738,0.8145791300145346,0.23343442926955574,21107.702773548303,0.0045000000000000005,2.3,10.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.3,0.45,12,1,0.0,1.6881724581677742,0.11640786713041029,0.14713299218263434,0.82233703454383,0.23497889103747518,21291.16149858524,0.0045000000000000005,2.3,12.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.3,0.5,8,1,0.0,1.9009884965140595,0.12592005150132835,0.16263179697455288,0.8110003207746317,0.2610740178355951,25075.74277002583,0.005,2.3,8.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.3,0.5,10,1,0.0,1.909857344022544,0.126302837039326,0.1629915741934477,0.8116520812637987,0.2574071865892987,25010.517436535258,0.005,2.3,10.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.3,0.5,12,1,0.0,1.9437000642863884,0.1277540495721916,0.16350910693728762,0.8174772058851654,0.25884887755102864,25259.819726125712,0.005,2.3,12.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.4,0.35,8,1,0.0,1.1219744311268012,0.08738834519559568,0.11144272658615226,0.8077165951611764,0.19482358675295852,13150.432937681386,0.0034999999999999996,2.4,8.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.4,0.35,10,1,0.0,1.1243733637048425,0.08752516863539772,0.11163648192150918,0.8076316928973187,0.19222066578289482,13132.575852831465,0.0034999999999999996,2.4,10.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.4,0.35,12,1,0.0,1.1290272794211202,0.08779021424240163,0.11199677786346293,0.8075698833836732,0.19699402151008166,13177.813216831655,0.0034999999999999996,2.4,12.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.4,0.4,8,1,0.0,1.3477044502439801,0.09969840142975905,0.12724555132249768,0.8107723760311496,0.22201794338534425,16026.218242916559,0.004,2.4,8.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.4,0.4,10,1,0.0,1.3259989255173208,0.09856154071297696,0.12760564554110498,0.8007374333393874,0.21782784788281592,15952.982751273748,0.004,2.4,10.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.4,0.4,12,1,0.0,1.3618560295121598,0.10043459283280254,0.12810188536609418,0.8114333879027681,0.22095766836538266,16115.402035540137,0.004,2.4,12.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.4,0.45,8,1,0.0,1.5664649855190942,0.11066271974968078,0.14340375382065623,0.8039409182835885,0.24600498035917842,19206.26526671339,0.0045000000000000005,2.4,8.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.4,0.45,10,1,0.0,1.5669657593640367,0.11068685027779579,0.14369810924966595,0.8027359964015609,0.24302834917708743,19216.811300591096,0.0045000000000000005,2.4,10.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.4,0.45,12,1,0.0,1.599340507144643,0.1122380675820307,0.14421897075869894,0.8100374482707577,0.2487393558721113,19393.575626572878,0.0045000000000000005,2.4,12.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.4,0.5,8,1,0.0,1.8345099474203268,0.12301721281797406,0.15940941860044994,0.8079199047160679,0.27074914907009107,22854.98382078334,0.005,2.4,8.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.4,0.5,10,1,0.0,1.7993156599134816,0.12145584673450971,0.1597270810831608,0.7979107643242175,0.2672314072662501,22620.229437573664,0.005,2.4,10.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.4,0.5,12,1,0.0,1.8588645397970818,0.12408762995402323,0.16022923571432085,0.8105486696184124,0.2653716479295966,22982.588263282316,0.005,2.4,12.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.5,0.35,8,1,0.0,1.0878067728800982,0.08542451732903,0.10986633088468035,0.8012633047724914,0.1980798055066508,12198.256487283528,0.0034999999999999996,2.5,8.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.5,0.35,10,1,0.0,1.0761047210929493,0.08474535846587172,0.11003893555576509,0.7944861002682605,0.2015239382676139,12184.334494046805,0.0034999999999999996,2.5,10.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.5,0.35,12,1,0.0,1.0848271218967716,0.08525190720513165,0.11026869107488267,0.7972943529321579,0.20419886392802275,12219.328906285431,0.0034999999999999996,2.5,12.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.5,0.4,8,1,0.0,1.2855747691065438,0.0964188995706361,0.12546466868132886,0.796676532461562,0.23023328661901876,14838.144286006616,0.004,2.5,8.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.5,0.4,10,1,0.0,1.2757248142924218,0.09589171294913812,0.125888000550099,0.7906027999566878,0.228316785415125,14826.937064322665,0.004,2.5,10.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.5,0.4,12,1,0.0,1.3022679795107766,0.09730775624038435,0.12620412076780652,0.7991715543174686,0.2312861160782756,14950.869515840928,0.004,2.5,12.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.5,0.45,8,1,0.0,1.5378212058049265,0.10927546353608508,0.14117683586777494,0.8055216546776254,0.2507027700251289,17861.35597316379,0.0045000000000000005,2.5,8.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.5,0.45,10,1,0.0,1.4778070929140945,0.10632319676802937,0.14161271313450602,0.7846532902870492,0.2535295732088385,17563.93830159483,0.0045000000000000005,2.5,10.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.5,0.45,12,1,0.0,1.5121708558961302,0.10802132329966452,0.14187181905968924,0.7942832240241441,0.25763301416055845,17778.07349079423,0.0045000000000000005,2.5,12.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.5,0.5,8,1,0.0,1.768645652920123,0.1200809063921584,0.15696860067425944,0.8013336644390517,0.27454902076868726,21133.033445034147,0.005,2.5,8.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.5,0.5,10,1,0.0,1.7523450000616512,0.11934462835504478,0.1573637032487392,0.7955304099646348,0.2771884229422509,20995.42326376166,0.005,2.5,10.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.5,0.5,12,1,0.0,1.7883176455912406,0.12096435081028001,0.15788114043971252,0.802611133658961,0.2749640540777925,21199.758186903015,0.005,2.5,12.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.6,0.35,8,1,0.0,1.0491255346110497,0.08316649571852053,0.10861361844663146,0.7900636709206522,0.19924236521311767,11271.892362991679,0.0034999999999999996,2.6,8.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.6,0.35,10,1,0.0,1.0407110022293082,0.08267028475865668,0.10881105396389934,0.7846117293353757,0.2026714237549492,11270.086440317127,0.0034999999999999996,2.6,10.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.6,0.35,12,1,0.0,1.0702087927856336,0.08440188328123033,0.10914862943613834,0.7971670179038308,0.20421008670411034,11371.430390298972,0.0034999999999999996,2.6,12.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.6,0.4,8,1,0.0,1.227278026985299,0.09326886619153041,0.12423082680272424,0.7801856057312848,0.23062088871210917,13629.682142577107,0.004,2.6,8.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.6,0.4,10,1,0.0,1.2451374627603409,0.09424159997099046,0.12448870092390567,0.7859703160317391,0.22795450127788386,13693.277545213563,0.004,2.6,10.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.6,0.4,12,1,0.0,1.2656481298471078,0.09535028892171327,0.12480469760320825,0.7924118616694674,0.23113507463731545,13818.58241307441,0.004,2.6,12.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.6,0.45,8,1,0.0,1.456719064032523,0.10527071515842668,0.13983089604008672,0.7860487885273427,0.2510822011685988,16320.04734809542,0.0045000000000000005,2.6,8.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.6,0.45,10,1,0.0,1.4591253568325349,0.10539121561583298,0.14011086864808125,0.7855328855811279,0.2557979445002115,16364.970158498436,0.0045000000000000005,2.6,10.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.6,0.45,12,1,0.0,1.5065326949385476,0.10774412798805533,0.14050210473837252,0.7988728913488135,0.25657871691468725,16579.294406464112,0.0045000000000000005,2.6,12.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.6,0.5,8,1,0.0,1.6940364320749697,0.1166787947080401,0.15543126451313027,0.7881390999258276,0.27624840116605065,19280.024905424056,0.005,2.6,8.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.6,0.5,10,1,0.0,1.6826654807022505,0.1161529548913276,0.15578380541827694,0.7836790845378175,0.27927257627397234,19337.70942239976,0.005,2.6,10.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.6,0.5,12,1,0.0,1.7277316651794514,0.11822550140771959,0.1562387809165317,0.7937283782600123,0.28289203004692004,19549.252160427237,0.005,2.6,12.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.7,0.35,8,1,0.0,1.012565735865623,0.08099722092907347,0.10744096750985602,0.7788538164485767,0.20185567533883156,10392.263498469441,0.0034999999999999996,2.7,8.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.7,0.35,10,1,0.0,1.003270249573779,0.08044009221155513,0.10777013966042527,0.7720181811799638,0.20337045000515028,10422.838185063654,0.0034999999999999996,2.7,10.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.7,0.35,12,1,0.0,1.0318859185337534,0.0821479060216117,0.1081068531658265,0.7845635724627292,0.20602457932189672,10554.994043980842,0.0034999999999999996,2.7,12.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.7,0.4,8,1,0.0,1.1963873728317633,0.0915698904230613,0.12308428414325091,0.7736794733251711,0.23140205798350216,12641.807286223484,0.004,2.7,8.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.7,0.4,10,1,0.0,1.2034045589148357,0.09195768871024512,0.12328189411758378,0.7755150346920171,0.23077826618086003,12677.267809573848,0.004,2.7,10.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.7,0.4,12,1,0.0,1.2159964264950154,0.09265082319861673,0.12364328312283186,0.7787434478400009,0.23327761262374255,12743.101922630238,0.004,2.7,12.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.7,0.45,8,1,0.0,1.4084045338068147,0.10282878853121713,0.13855310405959625,0.7760680942836844,0.2580428611170081,15121.576736536863,0.0045000000000000005,2.7,8.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.7,0.45,10,1,0.0,1.428984066081612,0.10387419932708952,0.1388635448339788,0.7814650615552222,0.25520360479897664,15196.843325841493,0.0045000000000000005,2.7,10.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.7,0.45,12,1,0.0,1.4467348130295767,0.10476960850013417,0.13914106142596705,0.7860124443257572,0.2562332220546476,15285.09923005457,0.0045000000000000005,2.7,12.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.7,0.5,8,1,0.0,1.6332658289333386,0.1138452653761568,0.1537434927354711,0.7785859055132075,0.2798989881007259,17718.68880208442,0.005,2.7,8.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.7,0.5,10,1,0.0,1.6233630910747943,0.11337803806724667,0.15426988494107557,0.7737340785780865,0.2826802230698194,17773.011376465292,0.005,2.7,10.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.7,0.5,12,1,0.0,1.6845292746625975,0.11623927998391892,0.154742966082929,0.7884325620527636,0.28004213033662784,18074.941474443276,0.005,2.7,12.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
